0,1,2,3,4,5,6,7,8
000707,双环科技,-0.14,0.0159,0.0758,0.9961085356601954,0.247828,0.6664233406,0.68
000708,中信特钢,-0.96,0.0042,0.122,1.005427996925809,0.2151788,0.7060830975000001,0.7959999999999999
000709,河钢股份,-0.44,0.0106,0.3054,0.9985342141214285,0.3570168,0.617193262,0.768
000710,贝瑞基因,-3.19,0.1382,3.4848000000000003,1.012116339988718,0.2779136,0.5891113881,0.8959999999999999
000711,*ST京蓝,-1.84,0.0132,-0.5239,1.00370235317,0.4334796,0.5454186315,0.648
000712,锦龙股份,-1.89,0.0435,-0.9811,0.9992321301004283,0.2601708,0.5422779806,0.728
000713,丰乐种业,0.28,0.021,-0.4673,0.9971466602400831,0.2567468,0.6028288909,0.728
000715,中兴商业,2.27,0.0471,0.3809,0.9955725693361481,0.2385428,0.7069290676,0.636
000716,黑芝麻,3.8,0.1617,0.9989,0.9922424789529811,0.2744808,0.6044497830000001,0.7
000717,中南股份,-1.31,0.0824,-0.0645,1.0094507543831126,0.27316,0.577201397,0.8320000000000001
000718,苏宁环球,0.0,0.0123,0.1485,1.00053875241342,0.2642348,0.6419357201,0.652
000719,中原传媒,-0.91,0.0123,0.1635,0.9994981122081256,0.2176348,0.6393301221000001,0.648
000720,新能泰山,-0.98,0.0066,-0.6654000000000001,1.0023590230111843,0.1264668,0.5293367669,0.612
000721,西安饮食,4.68,0.1567,-0.4672,0.989750651233576,0.2454732,0.6670650139,0.696
000722,湖南发展,-0.42,0.0131,0.5323,0.9952683723352502,0.2348492,0.5644444856999999,0.7
000723,美锦能源,-1.61,0.0128,-0.2167,0.9999393743871196,0.2629676,0.5813979616,0.7240000000000001
000725,京东方Ａ,-2.23,0.0173,0.3736,1.0040875730509131,0.5297392,0.661905153,0.764
000726,鲁  泰Ａ,-0.16,0.0196,0.129,0.9975129932876238,0.2569076,0.7006933784,0.636
000727,冠捷科技,-1.64,0.0352,1.2701,1.00127135250903,0.3093176,0.6532943804,0.7879999999999999
000728,国元证券,-0.36,0.011699999999999999,0.157,0.9943058224339416,0.3439932,0.7228341825,0.732
000729,燕京啤酒,3.92,0.011000000000000001,0.18710000000000002,0.9854099285842983,0.2180012,0.7017500225000001,0.708
000731,四川美丰,-0.28,0.0132,0.15710000000000002,0.9981435954404226,0.3079672,0.6070578858,0.7
000733,振华科技,-0.89,0.0241,0.2879,0.9945510453614695,0.351598,0.6672189304,0.804
000735,罗 牛 山,4.61,0.0664,0.1602,0.9981736716062993,0.33578,0.6947651566999999,0.7120000000000001
000736,中交地产,1.48,0.0721,-0.025,1.0070897289716374,0.2868016,0.6220085074,0.728
000737,北方铜业,-1.43,0.0271,0.235,1.0015036495957732,0.277032,0.6331636493,0.7759999999999999
000738,航发控制,-1.49,0.009300000000000001,0.29969999999999997,0.9994969548793825,0.1811744,0.6566524075,0.72
000739,普洛药业,1.44,0.0134,0.17059999999999997,0.9978177848869384,0.2038148,0.6759039914999999,0.7959999999999999
000750,国海证券,-0.7,0.0203,0.6269,0.9976636837122641,0.3607824,0.6044107647,0.6920000000000001
000751,锌业股份,-0.7,0.009399999999999999,8.0711,0.9999229112014135,0.1475248,0.579400392,0.696
000752,ST西发,-0.25,0.0066,0.6506000000000001,0.998491622169962,0.2826552,0.6117570743,0.648
000753,漳州发展,2.97,0.0796,0.6790999999999999,0.9803989084677779,0.368236,0.6825159395999999,0.64
000755,山西高速,-0.63,0.0052,0.1366,0.9980969755297467,0.19798,0.5787433565,0.632
